time,bidprice,askprice
2023-07-09 08:08:46.770936,31820.92,31763.92
2023-07-09 08:18:55.039103,31826.29,31766.18
2023-07-09 08:29:02.172499,31832.71,31774.30
2023-07-09 08:39:11.318513,31825.97,31766.62
2023-07-09 08:49:18.958091,31820.82,31764.92
2023-07-09 08:59:26.116011,31867.11,31809.46
2023-07-09 09:09:35.235306,31849.64,31794.92
2023-07-09 09:19:51.223646,31849.75,31791.40
2023-07-09 09:29:59.498676,31829.65,32080.62
2023-07-09 09:40:07.500464,31874.47,32121.07
2023-07-09 09:50:14.824094,31891.41,32135.59
2023-07-09 10:00:25.122590,31927.61,32174.98
2023-07-09 10:10:32.468258,31985.30,32224.59
2023-07-09 10:20:41.637557,31943.63,32183.10
2023-07-09 10:30:54.039338,31942.16,32186.29
2023-07-09 10:41:01.254488,31898.81,32141.45
2023-07-09 10:51:08.044869,31918.80,32158.64
2023-07-09 11:01:19.607472,31921.29,32162.89
2023-07-09 11:11:32.957646,31936.90,32174.94
2023-07-09 11:21:45.080658,31932.90,32171.97
2023-07-09 11:32:01.099291,31879.00,32125.20
2023-07-09 11:42:08.649599,31851.67,32104.48
2023-07-09 11:52:16.571276,31872.19,32115.80
2023-07-09 12:02:23.963667,31880.71,32122.91
2023-07-09 12:12:36.841655,31871.35,32112.58
2023-07-09 12:22:46.319345,31854.27,32100.98
2023-07-09 12:32:53.999576,0.0000081,32131.58
2023-07-09 12:43:01.215826,0.0000081,32144.50
2023-07-09 12:53:08.310270,31877.24,32123.99
2023-07-09 13:03:25.916070,31864.82,32110.49
2023-07-09 13:13:43.853167,31863.56,32106.10
2023-07-09 13:24:11.680660,31871.87,32114.84
2023-07-09 07:48:22.090710,31788.31,31722.86
2023-07-09 07:58:39.162753,31800.51,31737.99
2023-07-09 08:08:46.770936,31820.92,31763.92
2023-07-09 08:18:55.039103,31826.29,31766.18
2023-07-09 08:29:02.172499,31832.71,31774.30
2023-07-09 08:39:11.318513,31825.97,31766.62
2023-07-09 08:49:18.958091,31820.82,31764.92
2023-07-09 08:59:26.116011,31867.11,31809.46
2023-07-09 09:09:35.235306,31849.64,31794.92
2023-07-09 09:19:51.223646,31849.75,31791.40
2023-07-09 09:29:59.498676,31829.65,32080.62
2023-07-09 09:40:07.500464,31874.47,32121.07
2023-07-09 09:50:14.824094,31891.41,32135.59
2023-07-09 10:00:25.122590,31927.61,32174.98
2023-07-09 10:10:32.468258,31985.30,32224.59
2023-07-09 10:20:41.637557,31943.63,32183.10
2023-07-09 10:30:54.039338,31942.16,32186.29
2023-07-09 10:41:01.254488,31898.81,32141.45
2023-07-09 10:51:08.044869,31918.80,32158.64
2023-07-09 11:01:19.607472,31921.29,32162.89
2023-07-09 11:11:32.957646,31936.90,32174.94
2023-07-09 11:21:45.080658,31932.90,32171.97
2023-07-09 11:32:01.099291,31879.00,32125.20
2023-07-09 11:42:08.649599,31851.67,32104.48
2023-07-09 11:52:16.571276,31872.19,32115.80
2023-07-09 12:02:23.963667,31880.71,32122.91
2023-07-09 12:12:36.841655,31871.35,32112.58
2023-07-09 12:22:46.319345,31854.27,32100.98
2023-07-09 12:32:53.999576,0.0000081,32131.58
2023-07-09 12:43:01.215826,0.0000081,32144.50
2023-07-09 12:53:08.310270,31877.24,32123.99
2023-07-09 13:03:25.916070,31864.82,32110.49
2023-07-09 13:13:43.853167,31863.56,32106.10
2023-07-09 13:24:11.680660,31871.87,32114.84
2023-07-09 13:34:49.386309,31864.93,32109.32
2023-07-09 13:45:26.156731,31865.77,32112.89
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 12:05:43.054765,31811.56,31752.88
2023-07-10 12:15:52.703059,31778.94,31721.35
2023-07-10 12:26:46.251083,31771.58,31713.58
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 12:05:43.054765,31811.56,31752.88
2023-07-10 12:15:52.703059,31778.94,31721.35
2023-07-10 12:26:46.251083,31771.58,31713.58
2023-07-10 12:37:20.052205,31743.38,31685.96
2023-07-10 12:47:29.444156,31740.42,31687.55
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 12:05:43.054765,31811.56,31752.88
2023-07-10 12:15:52.703059,31778.94,31721.35
2023-07-10 12:26:46.251083,31771.58,31713.58
2023-07-10 12:37:20.052205,31743.38,31685.96
2023-07-10 12:47:29.444156,31740.42,31687.55
2023-07-10 12:57:38.633682,31729.58,31676.04
2023-07-10 13:07:47.935950,31710.33,30297.40
2023-07-10 13:17:55.445280,31705.70,30285.47
2023-07-10 13:28:04.499500,31718.01,30302.22
2023-07-10 13:38:20.259639,31720.43,30306.44
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 12:05:43.054765,31811.56,31752.88
2023-07-10 12:15:52.703059,31778.94,31721.35
2023-07-10 12:26:46.251083,31771.58,31713.58
2023-07-10 12:37:20.052205,31743.38,31685.96
2023-07-10 12:47:29.444156,31740.42,31687.55
2023-07-10 12:57:38.633682,31729.58,31676.04
2023-07-10 13:07:47.935950,31710.33,30297.40
2023-07-10 13:17:55.445280,31705.70,30285.47
2023-07-10 13:28:04.499500,31718.01,30302.22
2023-07-10 13:38:20.259639,31720.43,30306.44
2023-07-10 13:48:40.713447,31703.49,30286.42
2023-07-10 13:58:48.890298,31696.76,30278.88
2023-07-10 14:09:18.160569,31684.02,30273.22
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
2023-07-10 09:01:50.615280,31730.88,31674.26
2023-07-10 09:11:58.592772,31556.95,31501.85
2023-07-10 09:22:07.907259,31606.30,31546.60
2023-07-10 09:32:17.309095,31697.40,31636.18
2023-07-10 09:42:24.819921,31699.19,31633.53
2023-07-10 09:52:32.139917,31661.21,31601.06
2023-07-10 10:02:41.105716,31648.80,31592.52
2023-07-10 10:12:52.467516,31628.91,31570.72
2023-07-10 10:23:01.905692,31668.26,31608.48
2023-07-10 10:33:09.246624,31665.83,31607.85
2023-07-10 10:43:16.804732,31675.63,31621.84
2023-07-10 10:53:44.704455,31633.44,31586.08
2023-07-10 11:03:57.112137,31632.28,31578.51
2023-07-10 11:14:06.565465,31658.48,31593.79
2023-07-10 11:24:50.347733,31655.21,31592.07
2023-07-10 11:35:02.069257,0.0000080,31615.34
2023-07-10 11:45:13.797719,31677.20,31615.95
2023-07-10 11:55:27.151289,31792.51,31727.86
2023-07-10 12:05:43.054765,31811.56,31752.88
2023-07-10 12:15:52.703059,31778.94,31721.35
2023-07-10 12:26:46.251083,31771.58,31713.58
2023-07-10 12:37:20.052205,31743.38,31685.96
2023-07-10 12:47:29.444156,31740.42,31687.55
2023-07-10 12:57:38.633682,31729.58,31676.04
2023-07-10 13:07:47.935950,31710.33,30297.40
2023-07-10 13:17:55.445280,31705.70,30285.47
2023-07-10 13:28:04.499500,31718.01,30302.22
2023-07-10 13:38:20.259639,31720.43,30306.44
2023-07-10 13:48:40.713447,31703.49,30286.42
2023-07-10 13:58:48.890298,31696.76,30278.88
2023-07-10 14:09:18.160569,31684.02,30273.22
2023-07-10 14:19:25.561723,31683.07,30271.11
2023-07-10 14:29:54.262089,31677.50,30266.52
2023-07-10 05:27:01.348751,31805.35,30388.67
2023-07-10 05:37:29.444635,31764.23,30345.65
2023-07-10 05:47:36.818223,31764.34,30350.43
2023-07-10 05:57:46.144208,31765.18,30346.47
2023-07-10 06:08:46.340009,31772.33,30365.87
2023-07-10 06:18:54.454236,31722.35,30309.96
2023-07-10 06:29:03.318471,31774.86,30354.56
2023-07-10 06:39:19.963754,31780.75,30356.29
2023-07-10 06:49:43.086974,31761.39,31697.17
2023-07-10 06:59:50.717500,31724.88,31663.38
2023-07-10 07:09:58.175036,31676.05,31611.54
2023-07-10 07:20:09.154479,31686.88,31626.27
2023-07-10 07:30:22.439149,31698.67,31643.45
2023-07-10 07:40:43.976645,31761.27,31698.27
2023-07-10 07:50:53.084575,31774.21,31714.62
2023-07-10 08:01:00.568706,31747.59,31690.07
2023-07-10 08:11:07.950522,31743.17,31693.18
2023-07-10 08:21:17.123392,31722.66,31667.84
2023-07-10 08:31:26.509386,31728.13,31675.65
2023-07-10 08:41:35.715535,31726.56,31667.29
2023-07-10 08:51:43.289154,31732.67,31673.95
